src.name	tgt.name	common.num	src.num	tgt.num	total.num	exposure	phi	ttest	pval	common.num.exp	exposure.exp
est	gle	2	5739	167	2231920	0.0119760479041916	0.00160642805433	0.121675815389646	0.451580013694954	0.429411896483745	0.00257132872145955
hbs	kir	1	12743	1528	2231920	0.000654450261780105	-0.001756053140789	-0.198216627025831	0.421439370499556	8.72401519767734	0.00570943402989354
rcf	fra	32	35	238463	2231920	0.000134192725915551	0.010350826061916	5.05483469131703	2.15540693404911e-07	3.73947318900319	1.56815656475142e-05
por	hbs	231	11390	45036	2231920	0.00512922994937383	5.236441036e-05	0.0111123645397562	0.495566923797301	229.829044051758	0.00510322950643392
gld	lit	2	39	15447	2231920	0.000129474978960316	0.002236786137555	0.277983811472522	0.390514253114405	0.269916932506541	1.74737445786587e-05
ktu	deu	1	1	292124	2231920	3.42320384494256e-06	0.001724865341191	0.932261983207413	0.175600960031635	0.130884619520413	4.48044732786121e-07
bul	rus	1113	3667	82772	2231920	0.0134465761368579	0.057195758239703	16.4820728551152	3.08797005388538e-61	135.992743467508	0.00164298003512671
slv	eng	465	2463	146294	2231920	0.00317853090352304	0.016552337192452	6.33182809688409	1.21486272107595e-10	161.440428868418	0.00110353417685222
kan	spa	1	314	228910	2231920	4.36852911624656e-06	-0.003885505520982	-1.8590081518117	0.031513632613797	32.2044428115703	0.000140686046094842
fas	hin	7	2837	3506	2231920	0.00199657729606389	0.000807636500547	0.0478077306222897	0.480936099223425	4.45648679164128	0.00127110290691423
eng	blw	3	1225237	5	2231920	0.6	0.000153522018594	0.169934036863286	0.432531020458239	2.74480492132334	0.548960984264669
zho	msa	18	13337	5416	2231920	0.00332348596750369	-0.001697176472313	-0.195985588823301	0.422312215789229	32.3637012079286	0.0059755726011685
sqi	slv	9	1424	18719	2231920	0.00048079491425824	-0.000572616369489	-0.0783397083697197	0.468779334564779	11.9430158787053	0.000638015699487437
lit	deu	178	1985	292124	2231920	0.000609330284399775	-0.00364565539341	-1.97042828567149	0.0243951246521526	259.80596974802	0.000889368794580451
ron	lav	4	5475	8145	2231920	0.00049109883364027	-0.002400312386451	-0.216601387723756	0.414262214381523	19.9800508082727	0.00245304491200401
kpy	ukr	1	6	4514	2231920	0.000221533008418254	0.006008713095893	0.403621092376876	0.343255245561326	0.0121348435427793	2.68826839671673e-06
hye	tel	2	1100	668	2231920	0.0029940119760479	0.001949871053182	0.0646112119840128	0.474247648480839	0.329223269651242	0.000492849206064733
ibo	deu	1	9	292124	2231920	3.42320384494256e-06	-0.000117729019194	-0.0636305477222064	0.474632225496682	1.17796157568372	4.03240259507509e-06
kaz	lav	4	948	8145	2231920	0.00049109883364027	0.000194887655155	0.0175863841688456	0.492984624804258	3.45955948241872	0.000424746406681243
krc	kbd	1	141	86	2231920	0.0116279069767442	0.009032279187789	0.106493345176603	0.457671150311947	0.00543299042976451	6.31743073228431e-05
lao	eng	10	41	146294	2231920	6.83555033015708e-05	0.003088815194672	1.1814199096541	0.118718936559318	2.68739650166673	1.8369834044231e-05
zho	hmn	25	13337	30	2231920	0.833333333333333	0.039357661576303	4.54843952148337	2.72607838092774e-06	0.179267178035055	0.0059755726011685
asm	swe	1	95	71688	2231920	1.39493360116058e-05	-0.000799010020207	-0.213928939528543	0.415301540273521	3.05134592637729	4.25642496146815e-05
est	isl	1	5739	6514	2231920	0.000153515505066012	-0.002582987310488	-0.208439929364199	0.417445999349354	16.7496352915875	0.00257132872145955
deu	gsw	52	201718	116	2231920	0.448275862068966	0.008999034363967	4.04188236713075	2.65217385205855e-05	10.4839277393455	0.0903786874081508
sux	spa	16	133	228910	2231920	6.9896465859945e-05	0.000451366324559	0.215953219925916	0.414512202311323	13.6407353310154	5.95899494605541e-05
eus	ukr	1	1021	4514	2231920	0.000221533008418254	-0.00049667564525	-0.0333624137250899	0.486693528756824	2.06494587619628	0.00045745367217463
ces	bre	1	17202	406	2231920	0.00246305418719212	-0.000808859938166	-0.106081021087878	0.457759653048815	3.12914979031506	0.00770726549338686
bis	eng	1	2	146294	2231920	6.83555033015708e-06	0.001661753395961	0.635590596539678	0.262522147150103	0.131092512276426	8.96089465572243e-07
grc	bre	6	17342	406	2231920	0.0147783251231527	0.001076617669007	0.141770640441686	0.443631411064156	3.15461665292663	0.00776999175597692
swa	msa	1	65	5416	2231920	0.000184638109305761	0.001421311904519	0.104580077171261	0.458356448299625	0.157729667730026	2.91229076310979e-05
ces	kaa	2	17202	568	2231920	0.00352112676056338	-0.000763719142714	-0.100160855773855	0.460108894737597	4.37772680024374	0.00770726549338686
bci	eng	1	1	146294	2231920	6.83555033015708e-06	0.002527352064317	0.966668172633668	0.166855770325818	0.0655462561382128	4.48044732786121e-07
grc	hun	309	17342	54989	2231920	0.00561930567931768	-0.003892925968663	-0.912871079935658	0.18065717570621	427.264076669415	0.00776999175597692
rus	mkd	285	101395	3901	2231920	0.0730581902076391	0.005551571423716	1.76777346514347	0.0385508947844519	177.220462650991	0.0454294956808488
nog	kaa	1	28	568	2231920	0.00176056338028169	0.007874066479721	0.187335790174762	0.425732130631047	0.00712570343023047	1.25452525180114e-05
fra	asm	23	216624	526	2231920	0.0437262357414449	-0.002765925245412	-1.28734034488086	0.0989885312938406	51.052109394602	0.0970572421950607
nog	tat	1	28	819	2231920	0.00122100122100122	0.006536965409587	0.186851459500157	0.425911686802293	0.0102745618122513	1.25452525180114e-05
kir	mal	3	708	1202	2231920	0.00249584026622296	0.002839905421281	0.0983776062785661	0.460824429212154	0.381293236316714	0.000317215670812574
ita	bel	9	66453	1874	2231920	0.0048025613660619	-0.004259077462189	-1.09791884214376	0.136121953776464	55.7963197605649	0.0297739166278361
smo	dan	1	74	64799	2231920	1.54323369187796e-05	-0.000532242814238	-0.135483784029708	0.446114902672731	2.14843094734578	3.3155310226173e-05
rus	tyv	142	101395	164	2231920	0.865853658536585	0.033772565127359	10.7600886867624	2.74669162851853e-27	7.4504372916592	0.0454294956808488
eng	hnn	1	1225237	1	2231920	1	0.00060673227956	0.671594109221223	0.250921128052287	0.548960984264669	0.548960984264669
bul	aze	10	3667	1658	2231920	0.0060313630880579	0.002954335199344	0.17885399845621	0.429031112363909	2.72406089824008	0.00164298003512671
spa	hye	12	52955	2139	2231920	0.00561009817671809	-0.003686712420675	-0.848374289309009	0.198116695667054	50.7503606760099	0.0237262088246891
akk	est	1	136	20605	2231920	4.85319097306479e-05	-0.000153370527348	-0.0220144148986811	0.49121833503201	1.25554679379189	6.09340836589125e-05
kur	ara	6	137	12488	2231920	0.000480461242793081	0.00401248940359	0.448362270662721	0.326949772624861	0.766540019355533	6.13821283916986e-05
fro	hbs	6	902	45036	2231920	0.000133226751931788	-0.00193426173315	-0.410474624383955	0.34072988356187	18.2006846123517	0.000404136348973081
eng	jao	2	1225237	2	2231920	1	0.000858049210705	0.949777885259698	0.171112656192568	1.09792196852934	0.548960984264669
jpn	heb	28	26921	10961	2231920	0.00255451144968525	-0.006118442520442	-1.00387230912322	0.157724594046804	132.209524086885	0.0120618122513352
grc	wwa	9	17342	22	2231920	0.409090909090909	0.014349920911187	1.88981274544184	0.0293998353475462	0.170939818631492	0.00776999175597692
tuk	ara	5	434	12488	2231920	0.000400384368994234	0.00110786808216	0.123794110115082	0.450740143856937	2.42830925839636	0.000194451414029177
pol	mkd	39	14104	3901	2231920	0.00999743655472956	0.001942272669976	0.230648892455626	0.408795463102943	24.6512885766515	0.00631922291121546
akk	tur	1	136	11874	2231920	8.42176183257538e-05	0.000218147146402	0.0237690317423303	0.49051862078058	0.723531309365927	6.09340836589125e-05
kir	ces	4	708	64442	2231920	6.20713199466187e-05	-0.002470499042336	-0.627138959454252	0.2652851864756	20.4420122585039	0.000317215670812574
deu	kbd	1	201718	86	2231920	0.0116279069767442	-0.00170494282197	-0.765738747876242	0.221916331263987	7.77256711710097	0.0903786874081508
mon	mol	3	244	3720	2231920	0.000806451612903226	0.002724428944072	0.166123774454415	0.434034286324393	0.406681243055307	0.000109322914799814
slv	hye	1	2463	2139	2231920	0.000467508181393174	-0.000593329608323	-0.0294341774870407	0.488260349805798	2.36045960428689	0.00110353417685222
frm	cat	1	267	18004	2231920	5.55432126194179e-05	-0.000528406508394	-0.070897120649231	0.471740211224637	2.15378149754471	0.000119627943653894
csb	pol	1	4	76720	2231920	1.30344108446298e-05	0.001584428892576	0.43885589319202	0.330383596780606	0.137495967597405	1.79217893114449e-06
uzb	fra	16	872	238463	2231920	6.70963629577754e-05	-0.00566343190552	-2.76563796652277	0.00284079678745564	93.1663034517366	0.000390695006989498
ben	guj	64	2223	524	2231920	0.122137404580153	0.058851275330328	2.77832819876328	0.00275492306753758	0.521905803075379	0.000996003440983548
let	est	1	2	20605	2231920	4.85319097306479e-05	0.004857571033146	0.697251593085258	0.242826611408849	0.0184639234381161	8.96089465572243e-07
bua	ukr	4	128	4514	2231920	0.000886132033673017	0.004926838620866	0.330946775248971	0.370350025124271	0.258876662245959	5.73497257966235e-05
pli	san	1	400	58	2231920	0.0172413793103448	0.006497744206332	0.12963232640021	0.448461243358644	0.010394637800638	0.000179217893114449
aze	tuk	9	774	741	2231920	0.0121457489878543	0.011548613884523	0.320898342990032	0.374187026573492	0.256968887773755	0.000346786623176458
bre	deu	24	212	292124	2231920	8.21568922786214e-05	-0.000510830194079	-0.276095131689155	0.391237597533466	27.7475393383275	9.49854833506577e-05
nld	vie	2	18978	786	2231920	0.00254452926208651	-0.001218010771499	-0.167785252955262	0.433377006142104	6.6833524499086	0.00850299293881501
yid	zho	5	1590	62650	2231920	7.98084596967278e-05	-0.004029178594799	-1.00849476648401	0.156610446914886	44.6313039893903	0.000712391125129933
sot	deu	2	9	292124	2231920	6.84640768988512e-06	0.00054381277034	0.293921664758556	0.384408985833391	1.17796157568372	4.03240259507509e-06
grc	cjv	1	17342	1	2231920	1	0.007564089954617	0.996078706353905	0.159612901454614	0.00776999175597692	0.00776999175597692
akk	fin	2	136	46271	2231920	4.32236173845389e-05	-0.000330124167199	-0.071010471929838	0.471694864013422	2.81948098498154	6.09340836589125e-05
kor	dan	28	4621	64799	2231920	0.000432105433725829	-0.006232464888071	-1.58652063473416	0.0563130672148484	134.160802806552	0.00207041471020467
mal	kan	14	306	700	2231920	0.02	0.03004891631046	0.794241698792646	0.213661954752248	0.0959711817627872	0.000137101688232553
fas	sqi	27	2837	6757	2231920	0.00399585614917863	0.00421414096295	0.346358293874469	0.364542124333337	8.58884234201943	0.00127110290691423
msa	por	1	485	74721	2231920	1.33831185342809e-05	-0.00257483057996	-0.703826514417878	0.240771506368863	16.2369999820782	0.000217301695401269
ita	gle	4	66453	167	2231920	0.0239520958083832	-0.000296305388733	-0.0763818775006208	0.469557758540514	4.97224407684863	0.0297739166278361
eus	fra	58	1021	238463	2231920	0.000243224315721936	-0.003465068681237	-1.6920887376662	0.045315180977243	109.085775027779	0.00045745367217463
pro	rus	4	159	82772	2231920	4.83255207074856e-05	-0.000532792317919	-0.153283177139669	0.439087670125507	5.89660382092548	7.12391125129933e-05
deu	syr	1	201718	11	2231920	0.0909090909090909	4.106777229e-06	0.00184446882444404	0.499264164730237	0.994165561489659	0.0903786874081508
nor	uig	1	14530	1488	2231920	0.000672043010752688	-0.001874991616198	-0.225997174339536	0.410603398391148	9.68701387146493	0.00651008996738234
kur	kat	6	137	2176	2231920	0.00275735294117647	0.010750025325161	0.501261504060529	0.308118899039831	0.133567511380336	6.13821283916986e-05
cul	spa	1	1	228910	2231920	4.36852911624656e-06	0.001980021752277	0.947330016201629	0.1717358200934	0.102561919782071	4.48044732786121e-07
spa	ell	904	52955	27422	2231920	0.0329662314929619	0.006771232962462	1.55819927166517	0.0595959967482982	650.620098390623	0.0237262088246891
pol	ukr	136	14104	4514	2231920	0.0301284891448826	0.013526075715384	1.60639336281308	0.0541049472530553	28.5249722212266	0.00631922291121546
grc	ltz	2	17342	36	2231920	0.0555555555555556	0.002185725895935	0.287820207323857	0.3867439038641	0.279719703215169	0.00776999175597692
fra	heb	682	216624	10961	2231920	0.0622206003101907	-0.008266982518528	-3.847805763996	5.96073109601211e-05	1063.84443170006	0.0970572421950608
dan	tsz	2	21239	2	2231920	1	0.009657659453078	1.40746863393068	0.0796515531140912	0.0190320441592889	0.00951602207964443
mya	slk	1	60	19641	2231920	5.09139045873428e-05	0.00043672414608	0.061202185492845	0.475599405971743	0.528002795799133	2.68826839671673e-05
rus	yor	10	101395	28	2231920	0.357142857142857	0.005301818829546	1.68824306226873	0.0456838276207987	1.27202587906377	0.0454294956808488
grc	kbp	4	17342	10	2231920	0.4	0.009455533123962	1.24517382377167	0.106542343468192	0.0776999175597692	0.00776999175597692
ibo	cat	1	9	18004	2231920	5.55432126194179e-05	0.002313242937245	0.310372179201296	0.37814077032578	0.072599376321732	4.03240259507509e-06
ava	lez	1	186	64	2231920	0.015625	0.009117071174373	0.123675110473902	0.450853031521372	0.00533352449908599	8.33363202982186e-05
sbg	fra	1	1	238463	2231920	4.19352268486096e-06	0.001935324166602	0.945068337899702	0.172312473042302	0.106842091114377	4.48044732786121e-07
dan	por	141	21239	74721	2231920	0.0018870197133336	-0.014624887509017	-3.99810789228545	3.19560715653453e-05	711.046685813112	0.00951602207964443
jav	jpn	1	18	130893	2231920	7.63982795107454e-06	-3.7351915279e-05	-0.0135134976054817	0.494609068824732	1.05562654575433	8.06480519015019e-06
lav	dan	5	1288	64799	2231920	7.71616845938981e-05	-0.003599562774017	-0.916283814076701	0.179760732561943	37.3943116240726	0.000577081615828524
ori	swe	1	244	71688	2231920	1.39493360116058e-05	-0.001661763643737	-0.44492522300332	0.328187568677793	7.83714111616904	0.000109322914799814
heb	roh	1	9889	284	2231920	0.00352112676056338	-0.000154496768899	-0.0153621383994714	0.493871789471519	1.25832287895624	0.00443071436252195
bel	jpn	3	1409	130893	2231920	2.29194838532236e-05	-0.006045539801743	-2.18724742628872	0.0143631147036308	82.6321001648805	0.000631295028495645
eng	iku	68	1225237	304	2231920	0.223684210526316	-0.007629609619958	-8.44548617052078	1.51552951664062e-17	166.884139216459	0.548960984264669
eng	swg	12	1225237	21	2231920	0.571428571428571	0.000138500397148	0.153306553408136	0.439078279071507	11.528180669558	0.548960984264669
chu	hbs	26	80	45036	2231920	0.000577315925037748	0.01297912500387	2.75456014911683	0.00293973361638893	1.61425140686046	3.58435786228897e-05
grc	bib	2	17342	12	2231920	0.166666666666667	0.004196148314612	0.552559691047278	0.290286035828198	0.093239901071723	0.00776999175597692
abk	spa	1	171	228910	2231920	4.36852911624656e-06	-0.002790417961478	-1.33506200089096	0.0909286913002706	17.5380882827341	7.66156493064268e-05
nor	eng	1330	14530	146294	2231920	0.00909128193910892	0.00850041484912	3.25136780412102	0.000574385746473876	952.387101688233	0.00651008996738234
spa	arg	24	52955	64	2231920	0.375	0.012359550041871	2.84433744486633	0.00222604702865777	1.5184773647801	0.0237262088246891
ori	san	3	244	58	2231920	0.0517241379310345	0.025166501245735	0.391622918547198	0.347839324738273	0.00634072905838919	0.000109322914799814
tam	tel	27	496	668	2231920	0.0404191616766467	0.046660947916785	1.2054909928894	0.114220327388418	0.14844976522456	0.000222230187461916
tur	kur	9	2658	201	2231920	0.0447761194029851	0.011993282400428	0.618134995522197	0.268269657673211	0.239371482848848	0.00119090289974551
ell	slv	16	4862	18719	2231920	0.000854746514236872	-0.002611009476312	-0.357213652150083	0.360467946592939	40.7773477543998	0.00217839349080612
rus	uig	390	101395	1488	2231920	0.262096774193548	0.02687369210272	8.56028458546861	5.70650219155867e-18	67.599089573103	0.0454294956808488
aze	ron	1	774	18464	2231920	5.4159445407279e-05	-0.001435444006506	-0.195041072790376	0.422681469796187	6.40306821033012	0.000346786623176458
pol	ita	316	14104	59830	2231920	0.00528163128865118	-0.002173160327279	-0.531551118149891	0.297519450704059	378.079106778021	0.00631922291121546
heb	chu	1	9889	7	2231920	0.142857142857143	0.003691108247861	0.367021923845399	0.356805258900692	0.0310150005376537	0.00443071436252195
por	ita	357	11390	59830	2231920	0.0059669062343306	0.002011686262517	0.492054685285763	0.311341245364803	305.326221369942	0.00510322950643392
ell	chu	1	4862	7	2231920	0.142857142857143	0.005343727098049	0.372536308036791	0.354754911014687	0.0152487544356429	0.00217839349080612
jpn	rus	507	26921	82772	2231920	0.0061252597496738	-0.010672636228021	-3.07066840300044	0.00106824696282296	998.380323667515	0.0120618122513352
pol	eng	2273	14104	146294	2231920	0.015537205900447	0.030808862336735	11.7894124402082	2.28840506459218e-32	924.464396573354	0.00631922291121546
uzb	lav	6	872	8145	2231920	0.000736648250460405	0.001059457289935	0.0956039673184654	0.461918733052486	3.18221083192946	0.000390695006989498
ita	hin	2	66453	3506	2231920	0.000570450656018254	-0.006815346769744	-1.75690712824041	0.0394691226511519	104.387351697193	0.0297739166278361
heb	tuk	1	9889	741	2231920	0.00134952766531714	-0.000845448756992	-0.084065870075437	0.466502880962059	3.28315934262877	0.00443071436252195
fas	sin	1	2837	671	2231920	0.0014903129657228	0.000106692417312	0.00568080770995905	0.497733897512084	0.852910050539446	0.00127110290691423
mya	ukr	1	60	4514	2231920	0.000221533008418254	0.001690074079322	0.113524842163443	0.454809758832683	0.121348435427793	2.68826839671673e-05
mol	ita	11	2864	59830	2231920	0.00018385425371887	-0.005096670606246	-1.24664973653439	0.106265418469518	76.7738628624682	0.00128320011469945
ara	ben	47	11884	1878	2231920	0.0250266240681576	0.007856338984196	0.856403416671624	0.195895971527876	9.99953044912004	0.00532456360443027
tam	san	3	496	58	2231920	0.0517241379310345	0.017613691281726	0.391544595036193	0.347781443682096	0.0128893508727911	0.000222230187461916
frm	deu	11	267	292124	2231920	3.76552422943681e-05	-0.002908603326965	-1.57205764271183	0.0579691333030893	34.9461934119502	0.000119627943653894
slv	pol	37	2463	76720	2231920	0.000482273201251303	-0.003530461257187	-0.977873760521859	0.164069923836741	84.6631420481021	0.00110353417685222
kaz	ukr	21	948	4514	2231920	0.00465219317678334	0.009236057500599	0.620425583752284	0.26750447699977	1.91730527975913	0.000424746406681243
isl	nld	36	1518	111371	2231920	0.000323243932442018	-0.003137220035917	-1.0469580420632	0.147560601140055	75.7469703215169	0.000680131904369332
fra	idd	1	216624	2	2231920	0.5	0.001288472494418	0.599689980813727	0.274356746993031	0.194114484390122	0.0970572421950608
fro	hun	8	902	54989	2231920	0.000145483642182982	-0.002045297204045	-0.479609024131907	0.31575366792492	22.2230536936808	0.000404136348973081
sqi	nld	30	1424	111371	2231920	0.000269369943701682	-0.003345754313699	-1.11655118647009	0.132094340816875	71.0564464676153	0.000638015699487437
heb	sil	2	9889	8	2231920	0.25	0.007000158691149	0.696066597362328	0.243201741172535	0.0354457149001756	0.00443071436252195
ibo	fra	1	9	238463	2231920	4.19352268486096e-06	2.7750811768e-05	0.0135514064777079	0.494593942128087	0.961578820029392	4.03240259507509e-06
nld	afr	2	18978	776	2231920	0.00257731958762887	-0.001203574990427	-0.165796670616626	0.434159366202175	6.59832252052045	0.00850299293881501
est	spa	42	5739	228910	2231920	0.000183478222882356	-0.015939629850304	-7.62717823803582	1.20433221600723e-14	588.602857629306	0.00257132872145955
dar	tab	1	83	61	2231920	0.0163934426229508	0.014022445212817	0.126214416230706	0.449933720994496	0.00226845048209613	3.71877128212481e-05
nor	est	138	14530	20605	2231920	0.00669740354282941	0.000224830399232	0.0322715833543563	0.487127891583825	134.140403777913	0.00651008996738234
lav	mal	1	1288	1202	2231920	0.000831946755407654	0.000246346878149	0.00883420678051202	0.496476391274856	0.693652102225886	0.000577081615828524
ara	kur	5	11884	201	2231920	0.0248756218905473	0.002549563526157	0.277915022613955	0.390541213135665	1.07023728449048	0.00532456360443027
eng	hur	1	1225237	1	2231920	1	0.00060673227956	0.671594109221223	0.250921128052287	0.548960984264669	0.548960984264669
grc	kyf	1	17342	3	2231920	0.333333333333333	0.00429873473992	0.566068784204858	0.285677173537406	0.0233099752679308	0.00776999175597692
cat	est	4	8328	20605	2231920	0.000194127638922592	-0.005600154009108	-0.803844439877193	0.210748047094672	76.8837771963153	0.00373131653464282
ach	fra	1	3	238463	2231920	4.19352268486096e-06	0.000850036759798	0.415094084690338	0.339036701519555	0.320526273343131	1.34413419835836e-06
mfe	eng	5	9	146294	2231920	3.41777516507854e-05	0.003975889365067	1.52071563920339	0.0641666867862275	0.589916305243916	4.03240259507509e-06
mkd	hbs	205	1592	45036	2231920	0.00455191402433609	0.020633155332602	4.3795387627417	5.95993671240382e-06	32.1236029965232	0.000713287214595505
grc	msa	17	17342	5416	2231920	0.00313884785819793	-0.00260135369748	-0.342551143660582	0.365970156864474	42.082275350371	0.00776999175597692
tuk	tat	1	434	819	2231920	0.00122100122100122	0.00141058427133	0.0403190691804572	0.483924288745473	0.159255708089896	0.000194451414029177
asm	pol	3	95	76720	2231920	3.91032325338895e-05	-0.000100092377039	-0.0277236011136752	0.488941336039117	3.26552923043837	4.25642496146815e-05
tam	hin	28	496	3506	2231920	0.00798630918425556	0.020660684127875	1.22326192692442	0.110656496780029	0.779139037241478	0.000222230187461916
tat	ell	2	462	27422	2231920	7.29341404711545e-05	-0.001039358529797	-0.172107320955298	0.431677213707431	5.67626259005699	0.000206996666547188
hbs	tab	1	12743	61	2231920	0.0163934426229508	0.000741331714816	0.0836786099550794	0.466656639336812	0.348275475823506	0.00570943402989354
eng	hbs	23121	1225237	45036	2231920	0.513389288569145	-0.010258734847691	-11.3560254271663	3.47309120563127e-30	24723.0068873436	0.548960984264669
ara	ori	4	11884	752	2231920	0.00531914893617021	-1.365940967e-06	-0.000148893831055552	0.499940601205288	4.00407183053156	0.00532456360443027
zho	kaz	321	13337	2454	2231920	0.13080684596577	0.053736819801911	6.21436019782236	2.65340864499154e-10	14.6640551632675	0.0059755726011685
spa	bul	409	52955	25742	2231920	0.0158884313573149	-0.005562804629821	-1.28010564269792	0.100256795962438	610.760067565146	0.0237262088246891
spa	pan	1	52955	384	2231920	0.00260416666666667	-0.001820537290351	-0.41893397607463	0.3376330422787	9.1108641886806	0.0237262088246891
san	ron	43	4282	18464	2231920	0.002328856152513	0.000856430702744	0.11636751516879	0.453681272578572	35.4236926054697	0.00191852754579017
dan	mya	1	21239	274	2231920	0.00364963503649635	-0.000669548272611	-0.0975727566138581	0.461136239515905	2.60739004982257	0.00951602207964443
sin	fra	4	52	238463	2231920	1.67740907394439e-05	-0.000467497599293	-0.228290643826685	0.409710246713347	5.5557887379476	2.32983261048783e-05
dan	lav	73	21239	8145	2231920	0.00896255371393493	-0.000345017781164	-0.0502791685438433	0.479950198332972	77.5079998387039	0.00951602207964443
lav	kaz	3	1288	2454	2231920	0.00122249388753056	0.000891622048316	0.0441510671241029	0.4823937894263	1.4161582852432	0.000577081615828524
eng	gue	1	1225237	1	2231920	1	0.00060673227956	0.671594109221223	0.250921128052287	0.548960984264669	0.548960984264669
ava	tab	1	186	61	2231920	0.0163934426229508	0.009340911747755	0.126711819723545	0.449652681798748	0.00508351553819133	8.33363202982186e-05
pro	ces	1	159	64442	2231920	1.55178299866547e-05	-0.001138372720388	-0.288976500304733	0.386300145160363	4.59079088856231	7.12391125129933e-05
tel	fra	11	277	238463	2231920	4.61287495334706e-05	-0.002421110874934	-1.1822916755296	0.118545583177602	29.5952592386824	0.000124108390981756
grc	mba	1	17342	1	2231920	1	0.007564089954617	0.996078706353905	0.159612901454614	0.00776999175597692	0.00776999175597692
nor	kor	18	14530	22338	2231920	0.0008058017727639	-0.007131704090369	-1.06587692464536	0.14324540077367	145.422389691387	0.00651008996738234
som	fra	4	26	238463	2231920	1.67740907394439e-05	0.000519337849145	0.253605526866472	0.39990027250862	2.7778943689738	1.16491630524392e-05
por	cat	221	11390	18004	2231920	0.0122750499888914	0.00907657043628	1.21786752827994	0.111645138996812	91.8785440338363	0.00510322950643392
hbs	nld	98	12743	111371	2231920	0.00087994181609216	-0.014689607260707	-4.90274388666073	4.73199270629098e-07	635.865377343274	0.00570943402989354
gmh	zho	1	595	62650	2231920	1.59616919393456e-05	-0.002608955768692	-0.653012958867664	0.256875160215832	16.701651492885	0.000266586616007742
tur	urd	2	2658	1005	2231920	0.00199004975124378	0.000491800188622	0.0253456118012507	0.489890597621919	1.19685741424424	0.00119090289974551
jrb	fra	2	12	238463	2231920	8.38704536972193e-06	0.000449052160944	0.219283278079161	0.413214787382975	1.28210509337252	5.37653679343346e-06
ell	fas	5	4862	11329	2231920	0.000441345220231265	-0.002661207695867	-0.283229025966185	0.388503227227371	24.6790198573426	0.00217839349080612
grc	ifu	1	17342	1	2231920	1	0.007564089954617	0.996078706353905	0.159612901454614	0.00776999175597692	0.00776999175597692
ita	cym	1	66453	2312	2231920	0.000432525951557093	-0.00555911802937	-1.43305667432811	0.0759231730069268	68.8372952435571	0.0297739166278361
mkd	ell	7	1592	27422	2231920	0.000255269491649041	-0.001913373328578	-0.316835791552187	0.375685308211454	19.5597619986379	0.000713287214595505
por	hun	232	11390	54989	2231920	0.00421902562330648	-0.001972224893645	-0.462473969990857	0.321871647311945	280.621487329295	0.00510322950643392
ori	tam	3	244	1763	2231920	0.00170164492342598	0.004282106597396	0.179697127144604	0.428705499648858	0.192736298792071	0.000109322914799814
chu	fin	2	80	46271	2231920	4.32236173845389e-05	0.000179359745129	0.0385806945481605	0.484612430396368	1.65851822645973	3.58435786228897e-05
fra	fri	4	216624	118	2231920	0.0338983050847458	-0.001551328967997	-0.722030769230344	0.235138169857207	11.4527545790172	0.0970572421950607
fin	eng	1579	8296	146294	2231920	0.010793333971318	0.03079769551444	11.7851352525762	2.40748134955819e-32	543.771740922614	0.00371697910319366
sqi	deu	152	1424	292124	2231920	0.000520326984431269	-0.001808686577612	-0.977566158522395	0.164144875622121	186.379698197068	0.000638015699487437
orv	fra	2	173	238463	2231920	8.38704536972193e-06	-0.002715647373155	-1.32612254359672	0.0924001900954565	18.4836817627872	7.7511738771999e-05
kjb	spa	2	3	228910	2231920	8.73705823249312e-06	0.002155688694391	1.03137722868762	0.151182522368872	0.307685759346213	1.34413419835836e-06
uzb	deu	14	872	292124	2231920	4.79248538291958e-05	-0.006730921298277	-3.63803173705202	0.000137388422748515	114.1313882218	0.000390695006989498
ava	hin	2	186	3506	2231920	0.000570450656018254	0.002116605228451	0.125291868547787	0.450149836417827	0.292177138965554	8.33363202982186e-05
swe	mkd	24	39192	3901	2231920	0.00615226864906434	-0.003634181027347	-0.719444101757429	0.235935810909455	68.5006595218467	0.0175597691673537
cym	glg	2	621	2371	2231920	0.000843525938422606	0.001105306260487	0.0537979126619903	0.478550352428507	0.65969703215169	0.000278235779060181
grc	beh	1	17342	14	2231920	0.0714285714285714	0.001815793908567	0.239106739493485	0.405512820753357	0.108779884583677	0.00776999175597692
grc	san	1	17342	58	2231920	0.0172413793103448	0.000549892096644	0.0724105906532577	0.471137995924257	0.450659521846661	0.00776999175597692
deu	eus	320	201718	3923	2231920	0.0815702268671935	-0.001289105727105	-0.5789740149248	0.281303676617342	354.555590702176	0.0903786874081508
bel	swe	6	1409	71688	2231920	8.36960160696351e-05	-0.003971518898527	-1.06335244139243	0.143812866725299	45.2562780027958	0.000631295028495645
tgk	mol	5	476	3720	2231920	0.00134408602150538	0.003164235225339	0.192941489897955	0.423507661940632	0.793361769239041	0.000213269292806194
bal	pus	1	5	285	2231920	0.00350877192982456	0.026475453893092	0.44554225107865	0.328133090147519	0.000638463744220223	2.24022366393061e-06
heb	xuo	1	9889	11	2231920	0.0909090909090909	0.002890633341402	0.287426687073429	0.386895826072376	0.0487378579877415	0.00443071436252195
eng	agq	3	1225237	6	2231920	0.5	-0.000161327811285	-0.178574295171091	0.429136004517573	3.29376590558801	0.548960984264669
ben	mkd	6	2223	3901	2231920	0.00153806716226609	0.000719059519287	0.0448995067415802	0.482094854055652	3.88540942327682	0.000996003440983548
